,profit,fees,balance,position,streak
3864,0.0,0.0,2215.0,1,1.0
3865,0.0,0.0,2215.0,1,1.0
3866,0.0,0.0,2215.0,1,1.0
3867,-100.0,0.25,2114.75,0,1.0
3868,0.0,0.25,2114.5,1,1.0
3869,0.0,0.0,2114.5,1,1.0
3870,-50.0,0.25,2064.25,0,1.0
3871,0.0,0.25,2064.0,1,1.0
3872,0.0,0.0,2064.0,1,1.0
3873,0.0,0.0,2064.0,1,1.0
3874,0.0,0.0,2064.0,1,1.0
3875,0.0,0.0,2064.0,1,1.0
3876,0.0,0.0,2064.0,1,1.0
3877,0.0,0.0,2064.0,1,1.0
3878,0.0,0.0,2064.0,1,1.0
3879,0.0,0.0,2064.0,1,1.0
3880,0.0,0.0,2064.0,1,1.0
3881,162.5,0.25,2226.25,2,1.0
3882,-100.0,0.25,2126.0,1,1.0
3883,0.0,0.0,2126.0,1,1.0
3884,0.0,0.0,2126.0,1,1.0
3885,0.0,0.0,2126.0,1,1.0
3886,0.0,0.0,2126.0,1,1.0
3887,0.0,0.0,2126.0,1,1.0
3888,0.0,0.0,2126.0,1,1.0
3889,0.0,0.0,2126.0,1,1.0
3890,0.0,0.0,2126.0,1,1.0
3891,0.0,0.0,2126.0,1,1.0
3892,0.0,0.0,2126.0,1,1.0
3893,0.0,0.0,2126.0,1,1.0
3894,0.0,0.0,2126.0,1,1.0
3895,0.0,0.0,2126.0,1,1.0
3896,0.0,0.0,2126.0,1,1.0
3897,0.0,0.0,2126.0,1,1.0
3898,0.0,0.0,2126.0,1,1.0
3899,0.0,0.0,2126.0,1,1.0
3900,0.0,0.0,2126.0,1,1.0
3901,0.0,0.0,2126.0,1,1.0
3902,0.0,0.0,2126.0,1,1.0
3903,0.0,0.0,2126.0,1,1.0
3904,0.0,0.0,2126.0,1,1.0
3905,0.0,0.0,2126.0,1,1.0
3906,0.0,0.0,2126.0,1,1.0
3907,0.0,0.0,2126.0,1,1.0
3908,0.0,0.0,2126.0,1,1.0
3909,0.0,0.0,2126.0,1,1.0
3910,0.0,0.0,2126.0,1,1.0
3911,0.0,0.0,2126.0,1,1.0
3912,0.0,0.0,2126.0,1,1.0
3913,0.0,0.0,2126.0,1,1.0
3914,0.0,0.0,2126.0,1,1.0
3915,0.0,0.0,2126.0,1,1.0
3916,0.0,0.0,2126.0,1,1.0
3917,0.0,0.0,2126.0,1,1.0
3918,0.0,0.0,2126.0,1,1.0
3919,0.0,0.0,2126.0,1,1.0
3920,0.0,0.0,2126.0,1,1.0
3921,0.0,0.0,2126.0,1,1.0
3922,0.0,0.0,2126.0,1,1.0
3923,0.0,0.0,2126.0,1,1.0
3924,0.0,0.0,2126.0,1,1.0
3925,0.0,0.0,2126.0,1,1.0
3926,0.0,0.0,2126.0,1,1.0
3927,0.0,0.0,2126.0,1,1.0
3928,0.0,0.0,2126.0,1,1.0
3929,0.0,0.0,2126.0,1,1.0
3930,0.0,0.0,2126.0,1,1.0
3931,0.0,0.0,2126.0,1,1.0
3932,0.0,0.0,2126.0,1,1.0
3933,0.0,0.0,2126.0,1,1.0
3934,0.0,0.0,2126.0,1,1.0
3935,0.0,0.0,2126.0,1,1.0
3936,0.0,0.0,2126.0,1,1.0
3937,0.0,0.0,2126.0,1,1.0
3938,0.0,0.0,2126.0,1,1.0
3939,0.0,0.0,2126.0,1,1.0
3940,0.0,0.0,2126.0,1,1.0
3941,75.0,0.25,2200.75,0,1.0
3942,0.0,0.25,2200.5,1,1.0
3943,0.0,0.0,2200.5,1,1.0
3944,0.0,0.0,2200.5,1,1.0
3945,0.0,0.0,2200.5,1,1.0
3946,0.0,0.0,2200.5,1,1.0
3947,0.0,0.25,2200.25,0,1.0
3948,0.0,0.25,2200.0,1,1.0
3949,12.5,0.25,2212.25,0,1.0
3950,0.0,0.0,2212.25,0,1.0
3951,0.0,0.0,2212.25,0,1.0
3952,0.0,0.25,2212.0,1,1.0
3953,0.0,0.0,2212.0,1,1.0
3954,0.0,0.0,2212.0,1,1.0
3955,0.0,0.0,2212.0,1,1.0
3956,0.0,0.0,2212.0,1,1.0
3957,0.0,0.0,2212.0,1,1.0
3958,0.0,0.0,2212.0,1,1.0
3959,0.0,0.0,2212.0,1,1.0
3960,-12.5,0.25,2199.25,0,1.0
3961,0.0,0.25,2199.0,1,1.0
3962,0.0,0.0,2199.0,1,1.0
3963,0.0,0.0,2199.0,1,1.0
3964,0.0,0.0,2199.0,1,1.0
3965,0.0,0.0,2199.0,1,1.0
3966,0.0,0.0,2199.0,1,1.0
3967,0.0,0.0,2199.0,1,1.0
3968,-25.0,0.25,2173.75,0,1.0
3969,0.0,0.25,2173.5,1,1.0
3970,0.0,0.0,2173.5,1,1.0
3971,0.0,0.0,2173.5,1,1.0
3972,0.0,0.0,2173.5,1,1.0
3973,0.0,0.0,2173.5,1,1.0
3974,0.0,0.0,2173.5,1,1.0
3975,25.0,0.25,2198.25,0,1.0
3976,0.0,0.0,2198.25,0,1.0
3977,0.0,0.0,2198.25,0,1.0
3978,0.0,0.0,2198.25,0,1.0
3979,0.0,0.0,2198.25,0,1.0
3980,0.0,0.0,2198.25,0,1.0
3981,0.0,0.0,2198.25,0,1.0
3982,0.0,0.0,2198.25,0,1.0
3983,0.0,0.0,2198.25,0,1.0
3984,0.0,0.0,2198.25,0,1.0
3985,0.0,0.0,2198.25,0,1.0
3986,0.0,0.0,2198.25,0,1.0
3987,0.0,0.0,2198.25,0,1.0
3988,0.0,0.0,2198.25,0,1.0
3989,0.0,0.0,2198.25,0,1.0
3990,0.0,0.0,2198.25,0,1.0
3991,0.0,0.0,2198.25,0,1.0
3992,0.0,0.0,2198.25,0,1.0
3993,0.0,0.0,2198.25,0,1.0
3994,0.0,0.0,2198.25,0,1.0
3995,0.0,0.0,2198.25,0,1.0
3996,0.0,0.0,2198.25,0,1.0
3997,0.0,0.0,2198.25,0,1.0
3998,0.0,0.0,2198.25,0,1.0
3999,0.0,0.0,2198.25,0,1.0
4000,0.0,0.0,2198.25,0,1.0
4001,0.0,0.0,2198.25,0,1.0
4002,0.0,0.0,2198.25,0,1.0
4003,0.0,0.0,2198.25,0,1.0
4004,0.0,0.0,2198.25,0,1.0
4005,0.0,0.0,2198.25,0,1.0
4006,0.0,0.0,2198.25,0,1.0
4007,0.0,0.0,2198.25,0,1.0
4008,0.0,0.0,2198.25,0,1.0
4009,0.0,0.0,2198.25,0,1.0
4010,0.0,0.0,2198.25,0,1.0
4011,0.0,0.0,2198.25,0,1.0
4012,0.0,0.25,2198.0,1,1.0
4013,0.0,0.0,2198.0,1,1.0
4014,12.5,0.25,2210.25,0,1.0
4015,0.0,0.25,2210.0,1,1.0
4016,0.0,0.25,2209.75,0,1.0
4017,0.0,0.25,2209.5,1,1.0
4018,0.0,0.25,2209.25,0,1.0
4019,0.0,0.25,2209.0,1,1.0
4020,0.0,0.0,2209.0,1,1.0
4021,0.0,0.0,2209.0,1,1.0
4022,0.0,0.25,2208.75,0,1.0
4023,0.0,0.25,2208.5,2,1.0
4024,0.0,0.25,2208.25,1,1.0
4025,0.0,0.0,2208.25,1,1.0
4026,0.0,0.0,2208.25,1,1.0
4027,0.0,0.25,2208.0,2,1.0
4028,12.5,0.25,2220.25,1,1.0
4029,0.0,0.0,2220.25,1,1.0
4030,0.0,0.0,2220.25,1,1.0
4031,12.5,0.25,2232.5,2,1.0
4032,-12.5,0.25,2219.75,1,1.0
4033,-12.5,0.25,2207.0,2,1.0
4034,0.0,0.25,2206.75,1,1.0
4035,0.0,0.25,2206.5,2,1.0
4036,0.0,0.25,2206.25,1,1.0
4037,12.5,0.25,2218.5,2,1.0
4038,-12.5,0.25,2205.75,1,1.0
4039,12.5,0.25,2218.0,2,1.0
4040,0.0,0.0,2218.0,2,1.0
4041,0.0,0.0,2218.0,2,1.0
4042,0.0,0.0,2218.0,2,1.0
4043,0.0,0.0,2218.0,2,1.0
4044,0.0,0.0,2218.0,2,1.0
4045,0.0,0.0,2218.0,2,1.0
4046,0.0,0.0,2218.0,2,1.0
4047,0.0,0.0,2218.0,2,1.0
4048,12.5,0.25,2230.25,0,1.0
4049,0.0,0.25,2230.0,2,1.0
4050,0.0,0.0,2230.0,2,1.0
4051,0.0,0.0,2230.0,2,1.0
4052,0.0,0.0,2230.0,2,1.0
4053,0.0,0.0,2230.0,2,1.0
4054,0.0,0.0,2230.0,2,1.0
4055,0.0,0.0,2230.0,2,1.0
4056,0.0,0.0,2230.0,2,1.0
4057,0.0,0.0,2230.0,2,1.0
4058,0.0,0.0,2230.0,2,1.0
4059,37.5,0.25,2267.25,0,1.0
4060,0.0,0.25,2267.0,2,1.0
4061,0.0,0.0,2267.0,2,1.0
4062,-12.5,0.25,2254.25,1,1.0
4063,0.0,0.0,2254.25,1,1.0
4064,0.0,0.0,2254.25,1,1.0
4065,0.0,0.0,2254.25,1,1.0
4066,0.0,0.0,2254.25,1,1.0
4067,0.0,0.0,2254.25,1,1.0
4068,0.0,0.0,2254.25,1,1.0
4069,0.0,0.0,2254.25,1,1.0
4070,0.0,0.0,2254.25,1,1.0
4071,0.0,0.0,2254.25,1,1.0
4072,0.0,0.0,2254.25,1,1.0
4073,0.0,0.0,2254.25,1,1.0
4074,0.0,0.0,2254.25,1,1.0
4075,25.0,0.25,2279.0,2,1.0
4076,0.0,0.25,2278.75,1,1.0
4077,0.0,0.25,2278.5,2,1.0
4078,12.5,0.25,2290.75,1,1.0
4079,-12.5,0.25,2278.0,0,1.0
4080,0.0,0.25,2277.75,2,1.0
4081,0.0,0.25,2277.5,1,1.0
4082,0.0,0.25,2277.25,2,1.0
4083,0.0,0.25,2277.0,1,1.0
4084,0.0,0.25,2276.75,2,1.0
4085,25.0,0.25,2301.5,0,1.0
4086,0.0,0.25,2301.25,2,1.0
4087,12.5,0.25,2313.5,1,1.0
4088,0.0,0.0,2313.5,1,1.0
4089,0.0,0.0,2313.5,1,1.0
4090,12.5,0.25,2325.75,2,1.0
4091,0.0,0.25,2325.5,1,1.0
4092,12.5,0.25,2337.75,2,1.0
4093,0.0,0.0,2337.75,2,1.0
4094,0.0,0.25,2337.5,1,1.0
4095,0.0,0.25,2337.25,2,1.0
4096,0.0,0.25,2337.0,1,1.0
4097,0.0,0.25,2336.75,2,1.0
4098,0.0,0.25,2336.5,1,1.0
4099,12.5,0.25,2348.75,2,1.0
4100,12.5,0.25,2361.0,1,1.0
4101,12.5,0.25,2373.25,2,1.0
4102,0.0,0.25,2373.0,1,1.0
4103,0.0,0.0,2373.0,1,1.0
4104,-12.5,0.25,2360.25,2,1.0
4105,-12.5,0.25,2347.5,1,1.0
4106,0.0,0.25,2347.25,0,1.0
4107,0.0,0.25,2347.0,2,1.0
4108,0.0,0.25,2346.75,1,1.0
4109,-12.5,0.25,2334.0,2,1.0
4110,0.0,0.25,2333.75,0,1.0
4111,0.0,0.25,2333.5,2,1.0
4112,0.0,0.25,2333.25,1,1.0
4113,0.0,0.25,2333.0,2,1.0
4114,0.0,0.25,2332.75,0,1.0
4115,0.0,0.25,2332.5,1,1.0
4116,0.0,0.0,2332.5,1,1.0
4117,12.5,0.25,2344.75,0,1.0
4118,0.0,0.0,2344.75,0,1.0
4119,0.0,0.25,2344.5,2,1.0
4120,0.0,0.25,2344.25,1,1.0
4121,12.5,0.25,2356.5,2,1.0
4122,0.0,0.0,2356.5,2,1.0
4123,-25.0,0.25,2331.25,1,1.0
4124,25.0,0.25,2356.0,2,1.0
4125,0.0,0.25,2355.75,1,1.0
4126,25.0,0.25,2380.5,2,1.0
4127,0.0,0.0,2380.5,2,1.0
4128,-25.0,0.25,2355.25,1,1.0
4129,-25.0,0.25,2330.0,2,1.0
4130,0.0,0.25,2329.75,1,1.0
4131,0.0,0.25,2329.5,2,1.0
4132,0.0,0.0,2329.5,2,1.0
4133,-25.0,0.25,2304.25,1,1.0
4134,0.0,0.25,2304.0,2,1.0
4135,0.0,0.0,2304.0,2,1.0
4136,0.0,0.0,2304.0,2,1.0
4137,0.0,0.0,2304.0,2,1.0
4138,-37.5,0.25,2266.25,1,1.0
4139,-25.0,0.25,2241.0,2,1.0
4140,0.0,0.25,2240.75,1,1.0
4141,0.0,0.25,2240.5,2,1.0
4142,0.0,0.0,2240.5,2,1.0
4143,0.0,0.0,2240.5,2,1.0
4144,0.0,0.0,2240.5,2,1.0
4145,0.0,0.25,2240.25,1,1.0
4146,-12.5,0.25,2227.5,2,1.0
4147,0.0,0.0,2227.5,2,1.0
4148,-25.0,0.25,2202.25,0,1.0
4149,0.0,0.25,2202.0,1,1.0
4150,-12.5,0.25,2189.25,0,1.0
4151,0.0,0.25,2189.0,1,1.0
4152,0.0,0.25,2188.75,2,1.0
4153,0.0,0.0,2188.75,2,1.0
4154,0.0,0.25,2188.5,1,1.0
4155,0.0,0.25,2188.25,2,1.0
4156,0.0,0.25,2188.0,1,1.0
4157,0.0,0.0,2188.0,1,1.0
4158,0.0,0.0,2188.0,1,1.0
4159,0.0,0.0,2188.0,1,1.0
4160,0.0,0.0,2188.0,1,1.0
4161,0.0,0.0,2188.0,1,1.0
4162,0.0,0.0,2188.0,1,1.0
4163,0.0,0.0,2188.0,1,1.0
4164,0.0,0.0,2188.0,1,1.0
4165,0.0,0.0,2188.0,1,1.0
4166,0.0,0.0,2188.0,1,1.0
4167,0.0,0.0,2188.0,1,1.0
4168,0.0,0.0,2188.0,1,1.0
4169,0.0,0.0,2188.0,1,1.0
4170,0.0,0.0,2188.0,1,1.0
4171,0.0,0.0,2188.0,1,1.0
4172,0.0,0.0,2188.0,1,1.0
4173,0.0,0.0,2188.0,1,1.0
4174,0.0,0.0,2188.0,1,1.0
4175,0.0,0.0,2188.0,1,1.0
4176,0.0,0.0,2188.0,1,1.0
4177,12.5,0.25,2200.25,0,1.0
4178,0.0,0.25,2200.0,1,1.0
4179,0.0,0.25,2199.75,0,1.0
4180,0.0,0.25,2199.5,1,1.0
4181,0.0,0.25,2199.25,0,1.0
4182,0.0,0.25,2199.0,1,1.0
4183,12.5,0.25,2211.25,0,1.0
4184,0.0,0.25,2211.0,1,1.0
4185,-12.5,0.25,2198.25,2,1.0
4186,0.0,0.0,2198.25,2,1.0
4187,0.0,0.0,2198.25,2,1.0
4188,0.0,0.0,2198.25,2,1.0
4189,0.0,0.0,2198.25,2,1.0
4190,0.0,0.0,2198.25,2,1.0
4191,0.0,0.0,2198.25,2,1.0
4192,0.0,0.0,2198.25,2,1.0
4193,0.0,0.0,2198.25,2,1.0
4194,0.0,0.0,2198.25,2,1.0
4195,0.0,0.0,2198.25,2,1.0
4196,0.0,0.0,2198.25,2,1.0
4197,0.0,0.0,2198.25,2,1.0
4198,0.0,0.0,2198.25,2,1.0
4199,0.0,0.0,2198.25,2,1.0
4200,0.0,0.0,2198.25,2,1.0
4201,0.0,0.0,2198.25,2,1.0
4202,0.0,0.0,2198.25,2,1.0
4203,0.0,0.0,2198.25,2,1.0
4204,0.0,0.0,2198.25,2,1.0
4205,-50.0,0.25,2148.0,1,1.0
4206,-25.0,0.25,2122.75,2,1.0
4207,0.0,0.0,2122.75,2,1.0
4208,0.0,0.0,2122.75,2,1.0
4209,-12.5,0.25,2110.0,0,1.0
4210,0.0,0.25,2109.75,1,1.0
4211,0.0,0.25,2109.5,2,1.0
4212,0.0,0.0,2109.5,2,1.0
4213,0.0,0.0,2109.5,2,1.0
4214,0.0,0.0,2109.5,2,1.0
4215,0.0,0.0,2109.5,2,1.0
4216,0.0,0.0,2109.5,2,1.0
4217,-12.5,0.25,2096.75,1,1.0
4218,37.5,0.25,2134.0,2,1.0
4219,0.0,0.0,2134.0,2,1.0
4220,0.0,0.25,2133.75,1,1.0
4221,0.0,0.0,2133.75,1,1.0
4222,25.0,0.25,2158.5,2,1.0
4223,-12.5,0.25,2145.75,1,1.0
4224,0.0,0.0,2145.75,1,1.0
4225,0.0,0.0,2145.75,1,1.0
4226,0.0,0.0,2145.75,1,1.0
4227,0.0,0.0,2145.75,1,1.0
4228,-25.0,0.25,2120.5,2,1.0
4229,25.0,0.25,2145.25,1,1.0
4230,0.0,0.0,2145.25,1,1.0
4231,0.0,0.0,2145.25,1,1.0
4232,0.0,0.0,2145.25,1,1.0
4233,0.0,0.0,2145.25,1,1.0
4234,0.0,0.25,2145.0,2,1.0
4235,0.0,0.25,2144.75,1,1.0
4236,0.0,0.25,2144.5,2,1.0
4237,0.0,0.0,2144.5,2,1.0
4238,0.0,0.0,2144.5,2,1.0
4239,0.0,0.0,2144.5,2,1.0
4240,0.0,0.0,2144.5,2,1.0
4241,0.0,0.0,2144.5,2,1.0
4242,12.5,0.25,2156.75,1,1.0
4243,12.5,0.25,2169.0,2,1.0
4244,0.0,0.0,2169.0,2,1.0
4245,0.0,0.0,2169.0,2,1.0
4246,0.0,0.0,2169.0,2,1.0
4247,0.0,0.0,2169.0,2,1.0
4248,0.0,0.0,2169.0,2,1.0
4249,0.0,0.0,2169.0,2,1.0
4250,0.0,0.0,2169.0,2,1.0
4251,0.0,0.0,2169.0,2,1.0
4252,0.0,0.0,2169.0,2,1.0
4253,0.0,0.0,2169.0,2,1.0
4254,0.0,0.0,2169.0,2,1.0
4255,0.0,0.0,2169.0,2,1.0
4256,62.5,0.25,2231.25,0,1.0
4257,0.0,0.25,2231.0,1,1.0
4258,0.0,0.25,2230.75,2,1.0
4259,0.0,0.0,2230.75,2,1.0
4260,0.0,0.0,2230.75,2,1.0
4261,0.0,0.0,2230.75,2,1.0
4262,0.0,0.0,2230.75,2,1.0
4263,0.0,0.25,2230.5,1,1.0
4264,0.0,0.0,2230.5,1,1.0
4265,0.0,0.0,2230.5,1,1.0
4266,0.0,0.0,2230.5,1,1.0
4267,0.0,0.0,2230.5,1,1.0
4268,-12.5,0.25,2217.75,2,1.0
4269,0.0,0.0,2217.75,2,1.0
4270,0.0,0.0,2217.75,2,1.0
4271,0.0,0.0,2217.75,2,1.0
4272,0.0,0.0,2217.75,2,1.0
4273,0.0,0.0,2217.75,2,1.0
4274,0.0,0.0,2217.75,2,1.0
4275,0.0,0.0,2217.75,2,1.0
4276,0.0,0.0,2217.75,2,1.0
4277,0.0,0.0,2217.75,2,1.0
4278,0.0,0.0,2217.75,2,1.0
4279,0.0,0.0,2217.75,2,1.0
4280,0.0,0.0,2217.75,2,1.0
4281,0.0,0.0,2217.75,2,1.0
4282,0.0,0.0,2217.75,2,1.0
4283,0.0,0.0,2217.75,2,1.0
4284,-25.0,0.25,2192.5,1,1.0
4285,0.0,0.25,2192.25,2,1.0
4286,0.0,0.0,2192.25,2,1.0
4287,0.0,0.0,2192.25,2,1.0
4288,0.0,0.0,2192.25,2,1.0
4289,0.0,0.0,2192.25,2,1.0
4290,0.0,0.0,2192.25,2,1.0
4291,0.0,0.25,2192.0,1,1.0
4292,0.0,0.25,2191.75,2,1.0
4293,0.0,0.0,2191.75,2,1.0
4294,0.0,0.0,2191.75,2,1.0
4295,0.0,0.0,2191.75,2,1.0
4296,0.0,0.0,2191.75,2,1.0
4297,0.0,0.0,2191.75,2,1.0
4298,0.0,0.0,2191.75,2,1.0
4299,0.0,0.0,2191.75,2,1.0
4300,0.0,0.0,2191.75,2,1.0
4301,0.0,0.25,2191.5,0,1.0
4302,0.0,0.25,2191.25,1,1.0
4303,0.0,0.25,2191.0,2,1.0
4304,0.0,0.0,2191.0,2,1.0
4305,0.0,0.0,2191.0,2,1.0
4306,0.0,0.0,2191.0,2,1.0
4307,-25.0,0.25,2165.75,1,1.0
4308,0.0,0.0,2165.75,1,1.0
4309,12.5,0.25,2178.0,0,1.0
4310,0.0,0.25,2177.75,1,1.0
4311,0.0,0.0,2177.75,1,1.0
4312,0.0,0.0,2177.75,1,1.0
4313,0.0,0.0,2177.75,1,1.0
4314,0.0,0.0,2177.75,1,1.0
4315,0.0,0.0,2177.75,1,1.0
4316,0.0,0.0,2177.75,1,1.0
4317,0.0,0.25,2177.5,0,1.0
4318,0.0,0.25,2177.25,1,1.0
4319,0.0,0.0,2177.25,1,1.0
4320,0.0,0.0,2177.25,1,1.0
4321,0.0,0.0,2177.25,1,1.0
4322,0.0,0.0,2177.25,1,1.0
4323,0.0,0.0,2177.25,1,1.0
4324,0.0,0.0,2177.25,1,1.0
4325,0.0,0.0,2177.25,1,1.0
4326,0.0,0.0,2177.25,1,1.0
4327,0.0,0.0,2177.25,1,1.0
4328,0.0,0.0,2177.25,1,1.0
4329,0.0,0.25,2177.0,2,1.0
4330,0.0,0.0,2177.0,2,1.0
4331,0.0,0.0,2177.0,2,1.0
4332,0.0,0.0,2177.0,2,1.0
4333,0.0,0.0,2177.0,2,1.0
4334,0.0,0.0,2177.0,2,1.0
4335,0.0,0.0,2177.0,2,1.0
4336,0.0,0.0,2177.0,2,1.0
4337,0.0,0.0,2177.0,2,1.0
4338,0.0,0.0,2177.0,2,1.0
4339,0.0,0.0,2177.0,2,1.0
4340,0.0,0.0,2177.0,2,1.0
4341,0.0,0.0,2177.0,2,1.0
4342,0.0,0.0,2177.0,2,1.0
4343,0.0,0.0,2177.0,2,1.0
4344,0.0,0.0,2177.0,2,1.0
4345,0.0,0.0,2177.0,2,1.0
4346,0.0,0.0,2177.0,2,1.0
4347,0.0,0.0,2177.0,2,1.0
4348,0.0,0.0,2177.0,2,1.0
4349,0.0,0.0,2177.0,2,1.0
4350,0.0,0.0,2177.0,2,1.0
4351,0.0,0.0,2177.0,2,1.0
4352,0.0,0.0,2177.0,2,1.0
4353,0.0,0.0,2177.0,2,1.0
4354,0.0,0.0,2177.0,2,1.0
4355,0.0,0.0,2177.0,2,1.0
4356,0.0,0.0,2177.0,2,1.0
4357,0.0,0.0,2177.0,2,1.0
4358,0.0,0.0,2177.0,2,1.0
4359,0.0,0.0,2177.0,2,1.0
4360,0.0,0.0,2177.0,2,1.0
4361,0.0,0.0,2177.0,2,1.0
4362,0.0,0.0,2177.0,2,1.0
4363,0.0,0.0,2177.0,2,1.0
4364,0.0,0.0,2177.0,2,1.0
4365,0.0,0.0,2177.0,2,1.0
4366,0.0,0.0,2177.0,2,1.0
4367,12.5,0.25,2189.25,0,1.0
4368,0.0,0.0,2189.25,0,1.0
4369,0.0,0.25,2189.0,1,1.0
4370,12.5,0.25,2201.25,0,1.0
4371,0.0,0.25,2201.0,1,1.0
4372,0.0,0.25,2200.75,0,1.0
4373,0.0,0.25,2200.5,1,1.0
4374,0.0,0.0,2200.5,1,1.0
4375,0.0,0.0,2200.5,1,1.0
4376,0.0,0.0,2200.5,1,1.0
4377,0.0,0.0,2200.5,1,1.0
4378,0.0,0.0,2200.5,1,1.0
4379,0.0,0.0,2200.5,1,1.0
4380,0.0,0.25,2200.25,0,1.0
4381,0.0,0.25,2200.0,1,1.0
4382,-12.5,0.25,2187.25,2,1.0
4383,0.0,0.0,2187.25,2,1.0
4384,0.0,0.0,2187.25,2,1.0
4385,0.0,0.0,2187.25,2,1.0
4386,0.0,0.0,2187.25,2,1.0
4387,0.0,0.0,2187.25,2,1.0
4388,0.0,0.25,2187.0,0,1.0
4389,0.0,0.25,2186.75,1,1.0
4390,0.0,0.25,2186.5,2,1.0
4391,0.0,0.0,2186.5,2,1.0
4392,0.0,0.0,2186.5,2,1.0
4393,0.0,0.0,2186.5,2,1.0
4394,0.0,0.0,2186.5,2,1.0
4395,-25.0,0.25,2161.25,0,1.0
4396,0.0,0.25,2161.0,1,1.0
4397,-12.5,0.25,2148.25,2,1.0
4398,0.0,0.0,2148.25,2,1.0
4399,0.0,0.0,2148.25,2,1.0
4400,0.0,0.0,2148.25,2,1.0
4401,0.0,0.0,2148.25,2,1.0
4402,0.0,0.0,2148.25,2,1.0
4403,0.0,0.0,2148.25,2,1.0
4404,0.0,0.0,2148.25,2,1.0
4405,0.0,0.0,2148.25,2,1.0
4406,0.0,0.0,2148.25,2,1.0
4407,0.0,0.0,2148.25,2,1.0
4408,0.0,0.0,2148.25,2,1.0
4409,0.0,0.0,2148.25,2,1.0
4410,0.0,0.0,2148.25,2,1.0
4411,0.0,0.0,2148.25,2,1.0
4412,0.0,0.0,2148.25,2,1.0
4413,0.0,0.0,2148.25,2,1.0
4414,0.0,0.0,2148.25,2,1.0
4415,0.0,0.0,2148.25,2,1.0
4416,0.0,0.0,2148.25,2,1.0
4417,0.0,0.0,2148.25,2,1.0
4418,0.0,0.0,2148.25,2,1.0
4419,0.0,0.0,2148.25,2,1.0
4420,0.0,0.0,2148.25,2,1.0
4421,0.0,0.0,2148.25,2,1.0
4422,0.0,0.0,2148.25,2,1.0
4423,0.0,0.0,2148.25,2,1.0
4424,0.0,0.0,2148.25,2,1.0
4425,0.0,0.0,2148.25,2,1.0
4426,0.0,0.0,2148.25,2,1.0
4427,0.0,0.0,2148.25,2,1.0
4428,0.0,0.0,2148.25,2,1.0
4429,0.0,0.0,2148.25,2,1.0
4430,0.0,0.0,2148.25,2,1.0
4431,0.0,0.0,2148.25,2,1.0
4432,0.0,0.0,2148.25,2,1.0
4433,0.0,0.0,2148.25,2,1.0
4434,0.0,0.0,2148.25,2,1.0
4435,0.0,0.0,2148.25,2,1.0
4436,0.0,0.0,2148.25,2,1.0
4437,0.0,0.0,2148.25,2,1.0
4438,0.0,0.0,2148.25,2,1.0
4439,0.0,0.0,2148.25,2,1.0
4440,-25.0,0.25,2123.0,1,1.0
4441,0.0,0.0,2123.0,1,1.0
4442,0.0,0.0,2123.0,1,1.0
4443,0.0,0.0,2123.0,1,1.0
4444,0.0,0.0,2123.0,1,1.0
4445,0.0,0.0,2123.0,1,1.0
4446,0.0,0.0,2123.0,1,1.0
4447,0.0,0.0,2123.0,1,1.0
4448,0.0,0.0,2123.0,1,1.0
4449,0.0,0.0,2123.0,1,1.0
4450,0.0,0.0,2123.0,1,1.0
4451,0.0,0.0,2123.0,1,1.0
4452,0.0,0.0,2123.0,1,1.0
4453,0.0,0.0,2123.0,1,1.0
4454,0.0,0.0,2123.0,1,1.0
4455,0.0,0.0,2123.0,1,1.0
4456,0.0,0.0,2123.0,1,1.0
4457,0.0,0.0,2123.0,1,1.0
4458,0.0,0.0,2123.0,1,1.0
4459,125.0,0.25,2247.75,2,1.0
4460,0.0,0.0,2247.75,2,1.0
4461,0.0,0.0,2247.75,2,1.0
4462,0.0,0.0,2247.75,2,1.0
4463,0.0,0.0,2247.75,2,1.0
4464,0.0,0.0,2247.75,2,1.0
4465,0.0,0.0,2247.75,2,1.0
4466,0.0,0.0,2247.75,2,1.0
4467,0.0,0.0,2247.75,2,1.0
4468,0.0,0.0,2247.75,2,1.0
4469,0.0,0.0,2247.75,2,1.0
4470,0.0,0.0,2247.75,2,1.0
4471,0.0,0.0,2247.75,2,1.0
4472,0.0,0.0,2247.75,2,1.0
4473,0.0,0.0,2247.75,2,1.0
4474,0.0,0.0,2247.75,2,1.0
4475,-12.5,0.25,2235.0,0,1.0
4476,0.0,0.0,2235.0,0,1.0
4477,0.0,0.25,2234.75,1,1.0
4478,0.0,0.25,2234.5,2,1.0
4479,0.0,0.0,2234.5,2,1.0
4480,0.0,0.0,2234.5,2,1.0
4481,0.0,0.0,2234.5,2,1.0
4482,0.0,0.0,2234.5,2,1.0
4483,0.0,0.0,2234.5,2,1.0
4484,0.0,0.0,2234.5,2,1.0
4485,0.0,0.0,2234.5,2,1.0
4486,0.0,0.0,2234.5,2,1.0
4487,0.0,0.25,2234.25,1,1.0
4488,-12.5,0.25,2221.5,2,1.0
4489,0.0,0.0,2221.5,2,1.0
4490,0.0,0.0,2221.5,2,1.0
4491,0.0,0.0,2221.5,2,1.0
4492,0.0,0.0,2221.5,2,1.0
4493,0.0,0.0,2221.5,2,1.0
4494,0.0,0.0,2221.5,2,1.0
4495,0.0,0.0,2221.5,2,1.0
4496,0.0,0.0,2221.5,2,1.0
